apple_slice,manual_label,bitterpit,holes,rot,calix,stem,bruises,core,browning,normal,background,unannotated
31207_185,False,0,0,0,783,0,361,882,0,308448,634310,0
31207_186,False,0,0,0,853,0,75,790,0,311305,631761,0
31207_187,False,20,0,28,1112,0,65,756,0,313627,629176,0
31207_188,False,5,0,9,1172,0,38,341,0,316547,626672,0
31207_189,False,107,0,1,1243,0,0,270,0,318422,624741,0
31207_190,False,0,0,22,1233,0,0,210,0,320964,622355,0
31207_191,False,26,0,48,1226,0,0,116,0,322694,620674,0
31207_192,False,467,0,110,832,0,2,89,0,324808,618476,0
31207_193,False,602,0,484,608,0,0,308,0,327509,615273,0
31207_194,False,851,0,511,444,0,0,1130,0,329506,612342,0
31207_195,False,617,0,62,434,0,0,1106,0,331637,610928,0
31207_196,False,434,0,318,391,0,0,479,0,334467,608695,0
31207_197,False,484,0,180,360,0,1,254,0,336850,606655,0
31207_198,False,395,0,152,156,0,32,172,0,339114,604763,0
31207_199,False,774,0,106,2,0,16,9,0,341100,602777,0
31207_200,False,952,0,100,0,0,13,80,0,342644,600995,0
31207_201,False,460,0,195,0,0,106,159,0,344725,599139,0
31207_202,False,196,0,95,0,0,22,410,0,347179,596882,0
31207_203,False,180,0,0,0,0,0,84,0,348494,596026,0
31207_204,False,45,0,30,0,0,43,137,0,350965,593564,0
31207_205,False,44,0,0,0,0,44,37,0,352859,591800,0
31207_206,False,0,0,0,0,0,64,72,0,354521,590127,0
31207_207,False,0,0,0,0,0,86,0,0,356299,588399,0
31207_208,False,0,0,0,0,0,155,0,0,358513,586116,0
31207_209,False,0,0,0,0,0,172,167,0,360072,584373,0
31207_210,False,0,0,0,0,0,189,14,0,361480,583101,0
31207_211,False,0,0,0,0,0,212,46,0,363740,580786,0
31207_212,False,1,0,0,0,0,283,0,0,365477,579023,0
31207_213,False,0,0,0,0,0,247,4,0,367530,577003,0
31207_214,False,0,0,0,0,0,312,0,0,369350,575122,0
31207_215,False,0,0,0,0,0,335,0,0,371175,573274,0
31207_216,False,0,0,0,0,0,324,0,0,372908,571552,0
31207_217,False,0,0,0,0,0,253,0,0,374391,570140,0
31207_218,False,0,0,0,0,0,229,0,0,376034,568521,0
31207_219,False,0,0,0,0,0,178,0,0,378604,566002,0
31207_220,False,11,0,0,0,0,109,0,0,380293,564371,0
31207_221,False,0,0,0,0,0,141,0,0,381807,562836,0
31207_222,False,0,0,0,0,0,124,0,0,383997,560663,0
31207_223,False,0,0,0,0,0,91,0,0,385342,559351,0
31207_224,False,0,0,0,0,0,12,0,0,387090,557682,0
31207_225,False,0,0,0,0,0,64,0,0,388373,556347,0
31207_226,False,0,0,0,0,0,137,0,0,390136,554511,0
31207_227,False,0,0,0,0,0,137,0,0,392694,551953,0
31207_228,False,0,0,0,0,0,186,0,0,394382,550216,0
31207_229,False,0,0,0,0,0,226,0,0,396118,548440,0
31207_230,False,214,0,0,0,0,217,0,0,397579,546774,0
31207_231,False,43,0,0,0,0,272,0,0,399078,545391,0
31207_232,False,530,0,4,0,0,265,0,0,401008,542977,0
31207_233,False,384,0,36,0,0,268,0,0,401912,542184,0
31207_234,False,1541,0,0,0,0,269,0,0,403670,539304,0
31207_235,False,1027,0,0,0,0,222,0,0,405861,537674,0
31207_236,False,709,0,0,0,0,232,0,0,407342,536501,0
31207_237,False,1058,0,0,0,0,288,0,0,409266,534172,0
31207_238,False,0,0,0,0,0,266,0,0,410512,534006,0
31207_239,False,6,0,0,0,0,258,0,0,412113,532407,0
31207_240,False,0,0,0,0,0,266,0,0,413554,530964,0
31207_241,False,0,0,0,0,0,292,0,0,415614,528878,0
31207_242,False,0,0,0,0,0,417,0,0,416714,527653,0
31207_243,False,0,0,0,0,0,459,0,0,418290,526035,0
31207_244,False,0,0,0,0,0,460,0,0,419506,524818,0
31207_245,False,0,0,0,0,0,467,0,0,421213,523104,0
31207_246,False,0,0,0,0,0,487,0,0,423218,521079,0
31207_247,False,0,0,0,0,0,514,0,0,424695,519575,0
31207_248,False,0,0,0,0,0,566,0,0,426009,518209,0
31207_249,False,0,0,0,0,0,553,0,0,427580,516651,0
31207_250,False,0,0,0,0,0,474,0,0,429080,515230,0
31207_251,False,0,0,0,0,0,435,0,0,430726,513623,0
31207_252,False,0,0,0,0,0,440,0,0,431508,512836,0
31207_253,False,0,0,0,0,0,495,0,0,433549,510740,0
31207_254,False,0,0,0,0,0,583,0,0,434663,509538,0
31207_255,False,0,0,0,0,0,541,0,0,436384,507859,0
31207_256,False,0,0,0,0,0,551,0,0,437715,506518,0
31207_257,False,0,0,0,0,0,594,0,0,438975,505215,0
31207_258,False,0,0,0,0,0,489,0,0,440683,503612,0
31207_259,False,0,0,0,0,0,531,0,0,441322,502931,0
31207_260,False,0,0,0,0,0,588,0,0,443493,500703,0
31207_261,False,0,0,0,0,0,582,0,0,444628,499574,0
31207_262,False,0,0,0,0,0,518,0,0,445790,498476,0
31207_263,False,0,0,0,0,0,377,0,0,447156,497251,0
31207_264,False,0,0,0,0,0,376,0,0,448716,495692,0
31207_265,False,0,0,0,0,0,327,0,0,450054,494403,0
31207_266,False,0,0,0,0,0,267,0,0,451550,492967,0
31207_267,False,0,0,0,0,0,287,0,0,453390,491107,0
31207_268,False,0,0,0,0,0,210,0,0,454369,490205,0
31207_269,False,0,0,0,0,0,228,0,0,455557,488999,0
31207_270,False,0,0,0,0,0,317,0,0,456823,487644,0
31207_271,False,0,0,0,0,0,323,0,0,457490,486971,0
31207_272,False,2,0,0,0,0,422,0,0,458535,485825,0
31207_273,False,0,0,0,0,0,579,0,0,459889,484316,0
31207_274,False,6,0,0,0,0,492,0,0,461865,482421,0
31207_275,False,1,0,0,0,0,487,0,0,462794,481502,0
31207_276,False,70,0,1,0,0,409,0,0,464387,479917,0
31207_277,False,198,0,266,0,0,425,0,0,464932,478963,0
31207_278,False,211,0,207,0,0,316,9,0,466483,477558,0
31207_279,False,242,0,72,0,0,344,0,0,468240,475886,0
31207_280,False,131,0,2,0,0,585,0,0,469129,474937,0
31207_281,False,97,0,0,0,0,596,0,0,469994,474097,0
31207_282,False,182,0,22,0,0,511,0,4,470984,473081,0
31207_283,False,247,0,44,0,0,446,0,0,472604,471443,0
31207_284,False,132,0,24,0,0,713,0,0,473398,470517,0
31207_285,False,0,0,0,0,0,824,0,0,474477,469483,0
31207_286,False,99,2,25,0,0,716,0,0,476200,467742,0
31207_287,False,218,0,1,0,0,601,0,0,477807,466157,0
31207_288,False,26,0,0,0,0,1285,0,0,477842,465631,0
31207_289,False,0,0,0,0,0,1319,0,0,478239,465226,0
31207_290,False,1,0,0,0,0,1256,0,0,480032,463495,0
31207_291,False,0,0,0,0,0,1302,0,0,481305,462177,0
31207_292,False,0,0,0,0,0,1208,0,0,482829,460747,0
31207_293,False,0,0,0,0,0,1136,0,0,484207,459441,0
31207_294,False,0,0,0,0,0,1140,0,0,485143,458501,0
31207_295,False,0,0,0,0,0,1060,0,0,486453,457271,0
31207_296,False,0,0,0,0,0,1108,0,0,487328,456348,0
31207_297,False,0,0,0,0,0,1198,0,0,488388,455198,0
31207_298,False,0,0,0,0,0,1183,0,0,489061,454540,0
31207_299,False,0,0,0,0,0,1106,0,0,490614,453064,0
31207_300,False,0,0,0,0,0,1042,0,0,491438,452304,0
31207_301,False,0,0,0,0,0,1052,113,0,491852,451767,0
31207_302,False,0,0,0,0,0,935,0,0,493011,450838,0
31207_303,False,0,0,0,0,0,801,24,0,495129,448830,0
31207_304,False,0,0,0,0,0,819,28,0,495785,448152,0
31207_305,False,343,0,0,0,0,843,4,0,496773,446821,0
31207_306,False,0,0,0,140,0,929,71,0,498043,445601,0
31207_307,False,327,0,0,0,0,972,5,0,498901,444579,0
31207_308,False,278,0,0,0,0,863,4,0,499662,443977,0
31207_309,False,323,0,0,0,0,901,0,0,501089,442471,0
31207_310,False,290,0,0,0,0,1008,0,0,502396,441090,0
31207_311,False,241,0,0,0,0,996,0,0,503013,440534,0
31207_312,False,211,0,0,0,0,1039,0,0,503653,439881,0
31207_313,False,146,0,0,0,0,1041,0,0,504538,439059,0
31207_314,False,0,0,0,0,0,1130,0,0,505266,438388,0
31207_315,False,0,0,0,0,0,1009,0,0,506582,437193,0
31207_316,False,0,0,0,0,0,906,0,0,507720,436158,0
31207_317,False,0,0,0,0,0,820,0,0,508768,435196,0
31207_318,False,0,0,0,0,0,936,0,0,509132,434716,0
31207_319,False,0,0,0,0,0,894,0,0,509881,434009,0
31207_320,False,0,0,0,0,0,834,0,0,511099,432851,0
31207_321,False,2,0,0,0,0,713,0,0,512187,431882,0
31207_322,False,16,0,0,0,0,547,0,0,513183,431038,0
31207_323,False,0,0,0,0,0,487,0,0,514044,430253,0
31207_324,False,0,0,0,0,0,478,0,0,514488,429818,0
31207_325,False,0,0,0,0,0,469,0,0,516021,428294,0
31207_326,False,0,0,0,0,0,500,0,0,516438,427846,0
31207_327,False,0,0,0,0,0,468,0,0,517467,426849,0
31207_328,False,0,0,0,0,0,517,0,0,518283,425984,0
31207_329,False,0,0,0,0,0,495,0,0,519298,424991,0
31207_330,False,0,0,0,0,0,403,0,0,520080,424301,0
31207_331,False,0,0,0,0,0,304,0,0,520986,423494,0
31207_332,False,0,0,0,0,0,403,0,0,521820,422561,0
31207_333,False,0,0,0,0,0,333,0,0,522209,422242,0
31207_334,False,0,0,0,0,0,235,0,0,523157,421392,0
31207_335,False,0,0,0,0,0,62,0,0,524042,420680,0
31207_336,False,0,0,0,0,0,52,0,0,524703,420029,0
31207_337,False,0,0,0,0,0,71,0,0,525426,419287,0
31207_338,False,0,0,0,0,0,117,0,0,525876,418791,0
31207_339,False,0,0,0,0,0,135,0,0,526792,417857,0
31207_340,False,0,0,0,0,0,288,0,0,527598,416898,0
31207_341,False,0,0,0,0,0,225,0,0,528753,415806,0
31207_342,False,0,0,0,0,0,166,0,0,528952,415666,0
31207_343,False,0,0,0,0,0,247,0,0,529435,415102,0
31207_344,False,0,0,0,0,0,301,0,0,529411,415072,0
31207_345,False,0,0,0,0,0,265,0,0,530456,414063,0
31207_346,False,0,0,0,0,0,307,0,0,531079,413398,0
31207_347,False,0,0,0,0,0,234,191,0,532487,411872,0
31207_348,False,0,0,0,0,0,231,320,0,532774,411459,0
31207_349,False,0,0,0,0,0,198,357,0,533254,410975,0
31207_350,False,0,0,0,0,0,234,502,0,533536,410512,0
31207_351,False,0,0,0,0,0,317,601,0,534180,409686,0
31207_352,False,0,0,0,0,0,283,783,0,534529,409189,0
31207_353,False,0,0,0,0,0,346,862,0,534731,408845,0
31207_354,False,0,0,0,0,0,340,1029,0,535051,408364,0
31207_355,False,0,0,0,0,0,350,1173,0,535208,408053,0
31207_356,False,0,0,0,0,0,327,1445,0,535480,407532,0
31207_357,False,0,0,0,0,0,272,1740,0,536273,406499,0
31207_358,False,0,0,0,0,0,202,2060,0,536668,405854,0
31207_359,False,0,0,0,0,0,206,2279,0,537401,404898,0
31207_360,False,0,0,0,0,0,188,2498,0,537811,404287,0
31207_361,False,0,0,0,0,0,182,2812,0,537953,403837,0
31207_362,False,0,0,0,0,0,191,3241,0,537945,403407,0
31207_363,False,0,0,0,0,0,232,3502,0,537716,403334,0
31207_364,False,42,0,0,0,0,286,3703,0,538293,402460,0
31207_365,False,0,0,0,0,0,316,4006,0,538383,402079,0
31207_366,False,0,0,0,0,0,331,4276,0,538378,401799,0
31207_367,False,0,0,0,0,0,305,4719,0,538800,400960,0
31207_368,False,0,0,0,0,0,326,5314,0,538369,400775,0
31207_369,False,0,0,0,0,0,307,5689,0,538725,400063,0
31207_370,False,0,0,0,0,0,329,6231,0,538671,399553,0
31207_371,False,0,0,0,0,0,358,6543,0,538597,399286,0
31207_372,False,0,0,0,0,0,359,6965,0,538502,398958,0
31207_373,False,0,0,1,0,0,396,7546,0,538964,397877,0
31207_374,False,0,0,18,0,0,455,8277,0,538389,397645,0
31207_375,False,0,0,0,0,0,385,8823,0,537886,397690,0
31207_376,False,0,0,0,0,0,388,9233,0,538409,396754,0
31207_377,False,0,0,0,0,0,385,9593,0,537801,397005,0
31207_378,False,0,0,0,0,0,475,9936,0,538079,396294,0
31207_379,False,0,0,0,0,0,424,10399,0,537975,395986,0
31207_380,False,0,0,0,0,0,401,10720,0,538384,395279,0
31207_381,False,0,0,0,0,0,497,11148,8,538258,394873,0
31207_382,False,0,0,24,0,0,455,11602,27,538449,394227,0
31207_383,False,0,0,28,0,0,457,11902,1,538023,394373,0
31207_384,False,0,0,0,0,0,501,12246,0,538067,393970,0
31207_385,False,0,0,0,0,0,475,12592,0,538707,393010,0
31207_386,False,0,0,0,0,0,409,12858,0,538988,392529,0
31207_387,False,0,0,0,0,0,397,13127,0,538758,392502,0
31207_388,False,0,0,0,0,0,226,13375,0,538917,392266,0
31207_389,False,0,0,0,0,0,139,13669,0,538699,392277,0
31207_390,False,0,0,0,0,0,151,13953,0,539107,391573,0
31207_391,False,0,0,0,0,0,157,14172,0,539004,391451,0
31207_392,False,0,0,0,0,0,50,14259,0,539733,390742,0
31207_393,False,0,0,14,0,0,0,14586,0,539223,390961,0
31207_394,False,0,0,0,0,0,0,14804,0,539615,390365,0
31207_395,False,0,0,0,0,0,0,15054,0,539601,390129,0
31207_396,False,0,0,6,0,0,0,15262,0,539913,389603,0
31207_397,False,0,0,0,0,0,0,15334,0,539523,389927,0
31207_398,False,0,0,96,0,0,0,15533,0,539587,389568,0
31207_399,False,0,0,94,0,0,0,15789,0,539709,389192,0
31207_400,False,0,0,53,0,0,0,15950,0,539411,389370,0
31207_401,False,0,0,330,0,0,0,16108,0,539614,388732,0
31207_402,False,0,0,38,0,0,0,16382,0,540360,388004,0
31207_403,False,0,0,27,0,0,0,16521,0,539959,388277,0
31207_404,False,0,0,68,0,0,51,16617,0,539916,388132,0
31207_405,False,0,0,18,0,0,66,16717,0,540235,387748,0
31207_406,False,0,0,40,0,0,59,16970,12,540251,387452,0
31207_407,False,0,0,33,0,0,58,17040,0,539742,387911,0
31207_408,False,0,0,65,0,0,52,17174,0,540526,386967,0
31207_409,False,0,0,22,0,0,30,17305,0,540531,386896,0
31207_410,False,0,0,0,0,0,24,17410,0,540318,387032,0
31207_411,False,0,0,64,0,0,9,17602,0,540476,386633,0
31207_412,False,1,0,28,0,0,4,17589,0,540967,386195,0
31207_413,False,6,0,52,0,0,2,17648,0,540764,386312,0
31207_414,False,0,0,57,0,0,0,17673,0,540754,386300,0
31207_415,False,0,0,2,0,0,0,17710,0,540697,386375,0
31207_416,False,0,0,0,0,0,0,17674,0,541063,386047,0
31207_417,False,0,0,0,0,0,0,17640,0,541406,385738,0
31207_418,False,0,0,0,0,0,49,17629,0,541486,385620,0
31207_419,False,0,0,4,0,0,143,17593,0,541254,385790,0
31207_420,False,0,0,12,0,0,181,17762,0,541106,385723,0
31207_421,False,0,0,0,0,0,171,17709,0,541727,385177,0
31207_422,False,0,0,52,0,0,246,17441,0,542090,384955,0
31207_423,False,0,0,0,0,0,262,17598,0,542235,384689,0
31207_424,False,0,0,0,0,0,256,17708,0,541589,385231,0
31207_425,False,0,0,3,0,0,272,17672,0,542028,384809,0
31207_426,False,0,0,27,0,0,261,17489,0,541519,385488,0
31207_427,False,0,0,36,0,0,259,17414,0,542595,384480,0
31207_428,False,0,0,27,0,0,269,17356,0,542098,385034,0
31207_429,False,0,0,63,0,0,269,17324,0,542751,384377,0
31207_430,False,0,0,13,0,0,239,17199,0,542922,384411,0
31207_431,False,0,0,104,0,0,233,17012,0,542915,384520,0
31207_432,False,0,0,29,0,0,214,16907,0,542686,384948,0
31207_433,False,0,0,25,0,0,245,16722,0,543222,384570,0
31207_434,False,0,0,77,0,0,158,16473,0,543208,384868,0
31207_435,False,0,0,77,0,0,130,16154,0,543502,384921,0
31207_436,False,0,0,28,0,0,115,15970,0,543726,384945,0
31207_437,False,18,0,0,0,0,63,15892,0,543665,385146,0
31207_438,False,0,0,6,0,0,44,15836,0,544254,384644,0
31207_439,False,0,0,68,0,0,4,15668,0,544579,384465,0
31207_440,False,0,0,31,0,0,4,15491,0,544697,384561,0
31207_441,False,0,0,34,0,0,0,15170,0,544531,385049,0
31207_442,False,0,0,0,0,0,0,14973,0,544857,384954,0
31207_443,False,0,0,0,0,0,0,14794,0,544155,385835,0
31207_444,False,0,0,0,0,0,0,14617,0,544894,385273,0
31207_445,False,0,0,0,0,0,0,14253,0,545596,384935,0
31207_446,False,0,0,0,0,0,13,14049,0,545709,385013,0
31207_447,False,0,0,0,0,0,277,13849,0,545010,385648,0
31207_448,False,0,0,0,0,0,369,13574,0,545187,385654,0
31207_449,False,0,0,0,0,0,442,13306,0,544998,386038,0
31207_450,False,0,0,0,0,0,694,12991,0,545045,386054,0
31207_451,False,0,0,0,0,0,808,12742,0,545105,386129,0
31207_452,False,0,0,0,0,0,797,12441,0,544985,386561,0
31207_453,False,0,0,0,0,0,1036,12354,0,545059,386335,0
31207_454,False,0,0,0,0,0,1043,12053,0,545714,385974,0
31207_455,False,0,0,6,0,0,1212,11788,0,545245,386533,0
31207_456,False,0,0,45,0,0,1321,11470,0,545290,386658,0
31207_457,False,0,0,58,0,0,1370,11112,0,545103,387141,0
31207_458,False,0,0,15,0,0,1379,10785,25,545520,387060,0
31207_459,False,0,0,0,0,0,1471,10470,0,545694,387149,0
31207_460,False,0,0,0,0,0,1453,10180,0,545632,387519,0
31207_461,False,0,0,0,0,0,1485,9899,0,545848,387552,0
31207_462,False,2,0,0,0,0,1565,9711,0,545624,387882,0
31207_463,False,0,0,0,0,0,1494,9447,0,545916,387927,0
31207_464,False,21,0,0,0,0,1563,9147,0,545760,388293,0
31207_465,False,0,0,0,0,0,1690,8526,0,545635,388933,0
31207_466,False,0,0,0,0,0,1766,8206,0,545412,389400,0
31207_467,False,0,0,0,0,0,1816,7926,0,545762,389280,0
31207_468,False,0,0,0,0,0,1825,7511,0,546297,389151,0
31207_469,False,0,0,0,0,0,1824,7274,0,546084,389602,0
31207_470,False,0,0,0,0,0,1843,7038,0,545589,390314,0
31207_471,False,0,0,0,0,0,1794,6648,0,546169,390173,0
31207_472,False,0,0,0,0,0,1734,6210,0,545987,390853,0
31207_473,False,0,0,0,0,0,1729,5939,0,545863,391253,0
31207_474,False,0,0,0,0,0,1700,5399,0,545859,391826,0
31207_475,False,0,0,0,0,0,1624,5044,0,546218,391898,0
31207_476,False,0,0,0,0,0,1579,4702,0,546498,392005,0
31207_477,False,0,0,0,0,0,1563,4467,0,546820,391934,0
31207_478,False,0,0,0,0,0,1638,4165,0,546432,392549,0
31207_479,False,0,0,0,0,0,1655,3904,0,546210,393015,0
31207_480,False,0,0,0,0,0,1529,3542,0,546948,392765,0
31207_481,False,0,0,0,0,0,1393,3169,318,546074,393830,0
31207_482,False,0,0,0,0,0,1305,2983,72,546453,393971,0
31207_483,False,0,0,0,0,0,1299,2725,0,546124,394636,0
31207_484,False,0,0,0,0,0,1382,2525,0,545604,395273,0
31207_485,False,0,0,0,0,0,1431,2224,0,545367,395762,0
31207_486,False,0,0,0,0,0,1324,1859,0,545823,395778,0
31207_487,False,0,0,0,0,0,1286,1488,0,545542,396468,0
31207_488,False,0,0,0,0,0,1207,1113,0,545981,396483,0
31207_489,False,0,0,0,0,0,1103,1026,0,545389,397266,0
31207_490,False,0,0,0,0,0,1012,701,0,545299,397772,0
31207_491,False,0,0,0,0,0,1037,554,0,545413,397780,0
31207_492,False,0,0,0,0,0,773,639,0,545859,397513,0
31207_493,False,0,0,0,0,0,873,244,0,545674,397993,0
31207_494,False,0,0,0,0,0,881,13,0,544692,399198,0
31207_495,False,0,0,0,0,0,1048,0,0,544107,399629,0
31207_496,False,0,0,0,0,0,1034,120,0,543988,399642,0
31207_497,False,0,0,0,0,0,1136,0,0,542973,400675,0
31207_498,False,0,0,0,0,0,1108,0,0,542204,401472,0
31207_499,False,0,0,0,0,0,1238,0,0,541856,401690,0
31207_500,False,0,0,0,0,0,1334,5,0,541499,401946,0
31207_501,False,0,0,0,0,0,1368,0,0,540661,402755,0
31207_502,False,0,0,0,0,0,1427,21,0,540100,403236,0
31207_503,False,0,0,0,0,0,1594,210,0,539756,403224,0
31207_504,False,0,0,0,0,0,1576,661,0,538810,403737,0
31207_505,False,0,0,0,0,0,1557,928,0,537574,404725,0
31207_506,False,0,0,0,0,0,1526,783,0,537668,404807,0
31207_507,False,0,0,0,0,0,1579,1376,0,536335,405494,0
31207_508,False,0,0,0,0,0,1592,1361,0,535519,406312,0
31207_509,False,0,0,0,0,0,1608,993,0,535382,406801,0
31207_510,False,0,0,0,0,0,1630,1364,0,534618,407172,0
31207_511,False,0,0,0,0,0,1593,1078,0,534269,407844,0
31207_512,False,0,0,0,0,0,1703,1720,0,532664,408697,0
31207_513,False,0,0,0,0,0,1756,1689,0,531669,409670,0
31207_514,False,0,0,0,0,0,1740,1200,0,532072,409772,0
31207_515,False,0,0,0,0,0,1769,1301,0,531020,410694,0
31207_516,False,0,0,0,0,0,1783,1346,0,530751,410904,0
31207_517,False,0,0,0,0,0,1814,1193,0,530412,411365,0
31207_518,False,0,0,0,0,0,1857,1146,0,529626,412155,0
31207_519,False,0,0,0,0,0,1722,459,0,529856,412747,0
31207_520,False,0,0,0,0,0,1750,714,10,528895,413415,0
31207_521,False,0,0,0,0,0,1787,1694,0,527589,413714,0
31207_522,False,0,0,0,0,0,1719,1203,0,527644,414218,0
31207_523,False,0,0,0,0,0,1660,434,0,527435,415255,0
31207_524,False,0,0,0,0,0,1578,73,0,526702,416431,0
31207_525,False,0,0,0,0,0,1525,11,0,526050,417198,0
31207_526,False,0,0,0,0,0,1427,8,0,525569,417780,0
31207_527,False,0,0,0,0,0,1301,0,0,524718,418765,0
31207_528,False,0,0,0,0,0,1366,0,0,524340,419078,0
31207_529,False,0,0,0,0,0,1279,0,0,523476,420029,0
31207_530,False,0,0,0,0,0,1262,0,0,522941,420581,0
31207_531,False,0,0,0,0,0,1335,0,0,522077,421372,0
31207_532,False,0,0,0,0,0,1038,0,0,521352,422394,0
31207_533,False,0,0,0,0,0,1060,0,0,521015,422709,0
31207_534,False,0,0,0,0,0,813,0,0,520080,423891,0
31207_535,False,0,0,0,0,0,502,0,0,519871,424411,0
31207_536,False,0,0,0,0,0,332,0,0,519740,424712,0
31207_537,False,0,0,0,0,0,188,0,0,518646,425950,0
31207_538,False,0,0,0,0,0,63,0,0,517634,427087,0
31207_539,False,0,0,0,0,0,0,0,0,517230,427554,0
31207_540,False,0,0,0,0,0,0,0,0,516479,428305,0
31207_541,False,0,0,0,0,0,0,0,0,515174,429610,0
31207_542,False,0,0,0,0,0,0,0,0,514644,430140,0
31207_543,False,0,0,0,0,0,0,0,0,513644,431140,0
31207_544,False,0,0,0,0,0,0,0,0,513042,431742,0
31207_545,False,0,0,0,0,0,0,0,0,512812,431972,0
31207_546,False,0,0,0,0,0,0,0,0,511981,432803,0
31207_547,False,0,0,0,0,0,0,0,0,510763,434021,0
31207_548,False,0,0,0,0,0,0,0,0,509339,435445,0
31207_549,False,0,0,0,0,0,0,0,0,508490,436294,0
31207_550,False,0,0,0,0,0,0,0,0,507451,437333,0
31207_551,False,5,0,0,0,0,0,0,0,506609,438170,0
31207_552,False,0,0,0,0,0,0,0,0,506379,438405,0
31207_553,False,0,0,0,0,0,0,0,0,505064,439720,0
31207_554,False,0,0,0,0,0,0,0,0,503815,440969,0
31207_555,False,0,0,0,0,0,0,0,0,502949,441835,0
31207_556,False,0,0,0,0,0,0,0,0,501968,442816,0
31207_557,False,0,0,0,0,0,0,0,0,501376,443408,0
31207_558,False,0,0,0,0,0,0,0,0,500477,444307,0
31207_559,False,0,0,0,0,0,0,0,0,499694,445090,0
31207_560,False,0,0,0,0,0,0,0,0,498922,445862,0
31207_561,False,0,0,0,0,0,0,0,0,497698,447086,0
31207_562,False,0,0,0,0,0,0,0,0,496802,447982,0
31207_563,False,0,0,0,0,0,0,4,0,495955,448825,0
31207_564,False,0,0,0,0,0,0,0,0,494702,450082,0
31207_565,False,0,0,0,0,0,0,0,0,493854,450930,0
31207_566,False,0,0,0,0,0,0,0,0,492491,452293,0
31207_567,False,0,0,0,0,0,0,0,0,491287,453497,0
31207_568,False,0,0,0,0,13,0,0,0,490261,454510,0
31207_569,False,0,0,0,0,0,0,0,0,489848,454936,0
31207_570,False,0,0,0,0,0,0,0,0,488350,456434,0
31207_571,False,0,0,0,0,88,0,0,0,487537,457159,0
31207_572,False,0,0,0,0,131,0,138,0,486095,458420,0
